forecast_date_wit,target_date_wit,forecast_timestamp_wit,model,reference_price,estimate_tomorrow,estimate_lower,estimate_upper,signal,confidence,actual_timestamp_0800,actual_open_0800,actual_source_0800,delta_0800,delta_pct_0800,actual_direction_0800,direction_correct_0800,actual_timestamp_0900,actual_open_0900,actual_source_0900,delta_0900,delta_pct_0900,actual_direction_0900,direction_correct_0900,actual_timestamp_1000,actual_open_1000,actual_source_1000,delta_1000,delta_pct_1000,actual_direction_1000,direction_correct_1000,actual_timestamp_1100,actual_open_1100,actual_source_1100,delta_1100,delta_pct_1100,actual_direction_1100,direction_correct_1100,actual_timestamp_1200,actual_open_1200,actual_source_1200,delta_1200,delta_pct_1200,actual_direction_1200,direction_correct_1200,estimated_direction,status,notes
2026-08-21,2026-08-22,2026-08-22T00:19:08+09:00,Model 1 - Harga Historis,4575.10009765625,4545.820490054171,4413.623229309835,4678.017750798508,Netral,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Turun,Libur market / non-trading day,Tidak ada pengujian aktual karena target jatuh pada akhir pekan atau hari libur pasar.
2026-08-20,2026-08-21,2026-08-21T00:20:53+09:00,Model 1 - Harga Historis,4580.7001953125,4578.27921663031,4440.878159755607,4715.680273505012,Netral,20.0,2026-08-21T08:00:00+09:00,4579.89990234375,GC=F 5m intraday open dari Yahoo Finance,1.6206857134402526,0.035399451120264,Turun,True,2026-08-21T09:00:00+09:00,4582.2998046875,GC=F 5m intraday open dari Yahoo Finance,4.020588057190253,0.0878187604326472,Naik,False,2026-08-21T10:00:00+09:00,4567.2001953125,GC=F 5m intraday open dari Yahoo Finance,-11.079021317809747,-0.2419909488605654,Turun,True,2026-08-21T11:00:00+09:00,4586.7001953125,GC=F 5m intraday open dari Yahoo Finance,8.420978682190253,0.1839332702033895,Naik,False,2026-08-21T12:00:00+09:00,4590.0,GC=F 5m intraday open dari Yahoo Finance,11.720783369690253,0.2560084873616979,Naik,False,Turun,Selesai,"Aktual diisi dari candle intraday terdekat pada/setelah 08:00, 09:00, 10:00, 11:00, 12:00 WIT."
2026-08-19,2026-08-20,2026-08-20T00:16:53+09:00,Model 1 - Harga Historis,4389.5,4368.192414765217,4241.293296322112,4495.091533208322,Netral,20.0,2026-08-20T08:00:00+09:00,4576.2998046875,GC=F 5m intraday open dari Yahoo Finance,208.1073899222829,4.764153456675702,Naik,False,2026-08-20T09:00:00+09:00,4568.7001953125,GC=F 5m intraday open dari Yahoo Finance,200.5077805472829,4.590177389382694,Naik,False,2026-08-20T10:00:00+09:00,4562.0,GC=F 5m intraday open dari Yahoo Finance,193.8075852347829,4.436791396360678,Naik,False,2026-08-20T11:00:00+09:00,4547.2001953125,GC=F 5m intraday open dari Yahoo Finance,179.0077805472829,4.097982953823344,Naik,False,2026-08-20T12:00:00+09:00,4548.2001953125,GC=F 5m intraday open dari Yahoo Finance,180.0077805472829,4.120875718267965,Naik,False,Turun,Selesai,"Aktual diisi dari candle intraday terdekat pada/setelah 08:00, 09:00, 10:00, 11:00, 12:00 WIT."
2026-08-18,2026-08-19,2026-08-19T00:17:24+09:00,Model 1 - Harga Historis,4473.10009765625,4443.398918656097,4313.971167462547,4572.826669849646,Netral,20.0,2026-08-19T08:00:00+09:00,4387.2001953125,GC=F 5m intraday open dari Yahoo Finance,-56.19872334359661,-1.2647688036210325,Turun,True,2026-08-19T09:00:00+09:00,4386.10009765625,GC=F 5m intraday open dari Yahoo Finance,-57.29882099984661,-1.2895268250453775,Turun,True,2026-08-19T10:00:00+09:00,4391.5,GC=F 5m intraday open dari Yahoo Finance,-51.89891865609661,-1.168000434041457,Turun,True,2026-08-19T11:00:00+09:00,4410.0,GC=F 5m intraday open dari Yahoo Finance,-33.39891865609661,-0.7516524909763919,Turun,True,2026-08-19T12:00:00+09:00,4408.39990234375,GC=F 5m intraday open dari Yahoo Finance,-34.99901631234661,-0.7876631595106037,Turun,True,Turun,Selesai,"Aktual diisi dari candle intraday terdekat pada/setelah 08:00, 09:00, 10:00, 11:00, 12:00 WIT."
2026-08-17,2026-08-18,2026-08-18T00:12:37+09:00,Model 1 - Harga Historis,4437.2998046875,4420.462634069936,4292.36843075455,4548.556837385322,Netral,20.0,2026-08-18T08:00:00+09:00,4468.0,GC=F 5m intraday open dari Yahoo Finance,47.53736593006397,1.075393456867571,Naik,False,2026-08-18T09:00:00+09:00,4482.2998046875,GC=F 5m intraday open dari Yahoo Finance,61.83717061756397,1.3988845905169491,Naik,False,2026-08-18T10:00:00+09:00,4491.60009765625,GC=F 5m intraday open dari Yahoo Finance,71.13746358631397,1.6092764372225323,Naik,False,2026-08-18T11:00:00+09:00,4464.60009765625,GC=F 5m intraday open dari Yahoo Finance,44.13746358631397,0.9984806396989367,Naik,False,2026-08-18T12:00:00+09:00,4456.10009765625,GC=F 5m intraday open dari Yahoo Finance,35.63746358631397,0.806193073811879,Naik,False,Turun,Selesai,"Aktual diisi dari candle intraday terdekat pada/setelah 08:00, 09:00, 10:00, 11:00, 12:00 WIT."
2026-08-16,2026-08-17,2026-08-17T00:08:28+09:00,Model 1 - Harga Historis,4432.0,4415.46683638817,4287.570855137325,4543.362817639015,Netral,20.0,2026-08-17T08:00:00+09:00,4441.7998046875,GC=F 5m intraday open dari Yahoo Finance,26.33296829932988,0.5963801626210404,Naik,False,2026-08-17T09:00:00+09:00,4426.0,GC=F 5m intraday open dari Yahoo Finance,10.533163611829876,0.2385515281198658,Turun,True,2026-08-17T10:00:00+09:00,4457.10009765625,GC=F 5m intraday open dari Yahoo Finance,41.63326126807988,0.942896024605536,Naik,False,2026-08-17T11:00:00+09:00,4451.89990234375,GC=F 5m intraday open dari Yahoo Finance,36.43306595557988,0.8251237594025719,Naik,False,2026-08-17T12:00:00+09:00,4450.2001953125,GC=F 5m intraday open dari Yahoo Finance,34.73335892432988,0.7866293692456219,Naik,False,Turun,Selesai,"Aktual diisi dari candle intraday terdekat pada/setelah 08:00, 09:00, 10:00, 11:00, 12:00 WIT."
2026-08-14,2026-08-15,2026-08-15T00:38:05+09:00,Model 1 - Harga Historis,4408.89990234375,4394.282230052017,4267.841582303366,4520.722877800669,Netral,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Turun,Libur market / non-trading day,Tidak ada pengujian aktual karena target jatuh pada akhir pekan atau hari libur pasar.
2026-08-13,2026-08-14,2026-08-14T00:44:45+09:00,Model 1 - Harga Historis,4466.60009765625,4456.13756776817,4327.993581873486,4584.281553662854,Netral,20.0,2026-08-14T08:00:00+09:00,4411.5,GC=F 5m intraday open dari Yahoo Finance,-44.6375677681699,-1.0017098235709625,Turun,True,2026-08-14T09:00:00+09:00,4411.60009765625,GC=F 5m intraday open dari Yahoo Finance,-44.5374701119199,-0.9994635361813174,Turun,True,2026-08-14T10:00:00+09:00,4396.2001953125,GC=F 5m intraday open dari Yahoo Finance,-59.9373724556699,-1.3450521117033014,Turun,True,2026-08-14T11:00:00+09:00,4373.7001953125,GC=F 5m intraday open dari Yahoo Finance,-82.4373724556699,-1.849973686897601,Turun,True,2026-08-14T12:00:00+09:00,4370.7001953125,GC=F 5m intraday open dari Yahoo Finance,-85.4373724556699,-1.9172965635901744,Turun,True,Turun,Selesai,"Aktual diisi dari candle intraday terdekat pada/setelah 08:00, 09:00, 10:00, 11:00, 12:00 WIT."
2026-08-12,2026-08-13,2026-08-13T00:44:50+09:00,Model 1 - Harga Historis,4429.7001953125,4415.229087673485,4287.361742485028,4543.096432861942,Netral,20.0,2026-08-13T08:00:00+09:00,4460.10009765625,GC=F 5m intraday open dari Yahoo Finance,44.87100998276492,1.0162781837988113,Naik,False,2026-08-13T09:00:00+09:00,4473.2001953125,GC=F 5m intraday open dari Yahoo Finance,57.97110763901492,1.3129807420606936,Naik,False,2026-08-13T10:00:00+09:00,4486.7001953125,GC=F 5m intraday open dari Yahoo Finance,71.47110763901492,1.6187406410813252,Naik,False,2026-08-13T11:00:00+09:00,4466.7998046875,GC=F 5m intraday open dari Yahoo Finance,51.57071701401492,1.168019053824205,Naik,False,2026-08-13T12:00:00+09:00,4465.7998046875,GC=F 5m intraday open dari Yahoo Finance,50.57071701401492,1.1453701724152694,Naik,False,Turun,Selesai,"Aktual diisi dari candle intraday terdekat pada/setelah 08:00, 09:00, 10:00, 11:00, 12:00 WIT."
2026-08-11,2026-08-12,2026-08-12T00:45:06+09:00,Model 1 - Harga Historis,4461.10009765625,4445.61289082639,4316.441723515061,4574.784058137719,Netral,20.0,2026-08-12T08:00:00+09:00,4428.7001953125,GC=F 5m intraday open dari Yahoo Finance,-16.912695513889958,-0.3804356323689279,Turun,True,2026-08-12T09:00:00+09:00,4430.60009765625,GC=F 5m intraday open dari Yahoo Finance,-15.012793170139958,-0.3376990650967194,Turun,True,2026-08-12T10:00:00+09:00,4440.2998046875,GC=F 5m intraday open dari Yahoo Finance,-5.3130861388899575,-0.1195130181004652,Turun,True,2026-08-12T11:00:00+09:00,4456.10009765625,GC=F 5m intraday open dari Yahoo Finance,10.487206829860042,0.2359001354234103,Turun,True,2026-08-12T12:00:00+09:00,4471.10009765625,GC=F 5m intraday open dari Yahoo Finance,25.48720682986004,0.5733114298470161,Naik,False,Turun,Selesai,"Aktual diisi dari candle intraday terdekat pada/setelah 08:00, 09:00, 10:00, 11:00, 12:00 WIT."
2026-07-19,2026-07-20,2026-07-20T00:42:50+09:00,Model 1 - Harga Historis,4012.699951171875,4054.8864900480608,3908.364399791573,4201.408580304549,Netral,20.0,2026-07-20T08:00:00+09:00,3999.300048828125,GC=F 5m intraday open dari Yahoo Finance,-55.58644121993575,-1.3708507342033367,Turun,False,2026-07-20T09:00:00+09:00,3999.60009765625,GC=F 5m intraday open dari Yahoo Finance,-55.28639239181075,-1.3634510491847447,Turun,False,2026-07-20T10:00:00+09:00,4013.5,GC=F 5m intraday open dari Yahoo Finance,-41.38649004806075,-1.020657178681473,Naik,True,2026-07-20T11:00:00+09:00,4007.300048828125,GC=F 5m intraday open dari Yahoo Finance,-47.58644121993575,-1.1735579118361887,Turun,False,2026-07-20T12:00:00+09:00,4026.699951171875,GC=F 5m intraday open dari Yahoo Finance,-28.18653887618575,-0.6951252259555031,Naik,True,Naik,Selesai,"Aktual diisi dari candle intraday terdekat pada/setelah 08:00, 09:00, 10:00, 11:00, 12:00 WIT."
2026-07-17,2026-07-18,2026-07-18T01:05:19+09:00,Model 1 - Harga Historis,4025.0,4063.556758559848,3917.0580643887047,4210.05545273099,Netral,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Naik,Libur market / non-trading day,Tidak ada pengujian aktual karena target jatuh pada akhir pekan atau hari libur pasar.
2026-07-16,2026-07-17,2026-07-17T01:07:18+09:00,Model 1 - Harga Historis,4011.199951171875,4040.650190644777,3894.291414670676,4187.008966618878,Netral,20.0,2026-07-17T08:00:00+09:00,3982.10009765625,GC=F 5m intraday open dari Yahoo Finance,-58.55009298852701,-1.4490265236047075,Turun,False,2026-07-17T09:00:00+09:00,3989.5,GC=F 5m intraday open dari Yahoo Finance,-51.15019064477701,-1.26589009766804,Turun,False,2026-07-17T10:00:00+09:00,3996.0,GC=F 5m intraday open dari Yahoo Finance,-44.65019064477701,-1.1050248979274315,Turun,False,2026-07-17T11:00:00+09:00,3987.0,GC=F 5m intraday open dari Yahoo Finance,-53.65019064477701,-1.3277613283375047,Turun,False,2026-07-17T12:00:00+09:00,3982.5,GC=F 5m intraday open dari Yahoo Finance,-58.15019064477701,-1.4391295435425415,Turun,False,Naik,Selesai,"Aktual diisi dari candle intraday terdekat pada/setelah 08:00, 09:00, 10:00, 11:00, 12:00 WIT."
2026-07-15,2026-07-16,2026-07-16T01:11:05+09:00,Model 1 - Harga Historis,4053.5,4061.218958331429,3915.000490698756,4207.437425964103,Netral,20.0,2026-07-16T08:00:00+09:00,4065.800048828125,GC=F 5m intraday open dari Yahoo Finance,4.581090496696106,0.1128008744098414,Naik,True,2026-07-16T09:00:00+09:00,4063.800048828125,GC=F 5m intraday open dari Yahoo Finance,2.581090496696106,0.0635545761796738,Naik,True,2026-07-16T10:00:00+09:00,4050.300048828125,GC=F 5m intraday open dari Yahoo Finance,-10.918909503303894,-0.2688579368739572,Turun,False,2026-07-16T11:00:00+09:00,4044.5,GC=F 5m intraday open dari Yahoo Finance,-16.718958331428894,-0.411673404043646,Turun,False,2026-07-16T12:00:00+09:00,4036.800048828125,GC=F 5m intraday open dari Yahoo Finance,-24.41890950330389,-0.6012704499275883,Turun,False,Naik,Selesai,"Aktual diisi dari candle intraday terdekat pada/setelah 08:00, 09:00, 10:00, 11:00, 12:00 WIT."
