Tanggal sesi,Arah,Status data,Entry WIT,Entry price,Spread entry (USD/oz),TP level,SL level,Outcome,Exit WIT,Exit price,P/L 0.01 lot (USD),MFE (USD/oz),MFE WIT,MAE (USD/oz),MAE WIT,Candle jalur,TP dan SL satu candle
2025-12-11,SELL,Valid,2025-12-11 08:00:00+09:00,4232.47,0.17,4207.47,4242.47,SL,2025-12-11 08:14:00+09:00,4242.47,-10.0,28.13000000000011,2025-12-11 14:03:00+09:00,53.42999999999938,2025-12-12 02:10:00+09:00,1200.0,False
2025-12-12,BUY,Valid,2025-12-12 08:00:00+09:00,4276.61,0.17,4301.61,4266.61,SL,2025-12-12 09:04:00+09:00,4266.61,-10.0,76.90000000000055,2025-12-12 22:57:00+09:00,19.170000000000073,2025-12-13 00:40:00+09:00,1200.0,False
2025-12-12,SELL,Valid,2025-12-12 08:00:00+09:00,4276.44,0.17,4251.44,4286.44,SL,2025-12-12 15:07:00+09:00,4286.44,-10.0,18.960000000000036,2025-12-13 00:40:00+09:00,77.11000000000058,2025-12-12 22:57:00+09:00,1200.0,False
2025-12-15,BUY,Candle 08:00 tidak tersedia,,,,,,DATA_UNAVAILABLE,,,,,,,,,
2025-12-15,SELL,Candle 08:00 tidak tersedia,,,,,,DATA_UNAVAILABLE,,,,,,,,,
2025-12-16,BUY,Candle 08:00 tidak tersedia,,,,,,DATA_UNAVAILABLE,,,,,,,,,
2025-12-16,SELL,Candle 08:00 tidak tersedia,,,,,,DATA_UNAVAILABLE,,,,,,,,,
2025-12-17,BUY,Candle 08:00 tidak tersedia,,,,,,DATA_UNAVAILABLE,,,,,,,,,
2025-12-17,SELL,Candle 08:00 tidak tersedia,,,,,,DATA_UNAVAILABLE,,,,,,,,,
2025-12-18,BUY,Candle 08:00 tidak tersedia,,,,,,DATA_UNAVAILABLE,,,,,,,,,
2025-12-18,SELL,Candle 08:00 tidak tersedia,,,,,,DATA_UNAVAILABLE,,,,,,,,,
2025-12-19,BUY,Candle 08:00 tidak tersedia,,,,,,DATA_UNAVAILABLE,,,,,,,,,
2025-12-19,SELL,Candle 08:00 tidak tersedia,,,,,,DATA_UNAVAILABLE,,,,,,,,,
2025-12-22,BUY,Candle 08:00 tidak tersedia,,,,,,DATA_UNAVAILABLE,,,,,,,,,
2025-12-22,SELL,Candle 08:00 tidak tersedia,,,,,,DATA_UNAVAILABLE,,,,,,,,,
2025-12-23,BUY,Candle 08:00 tidak tersedia,,,,,,DATA_UNAVAILABLE,,,,,,,,,
2025-12-23,SELL,Candle 08:00 tidak tersedia,,,,,,DATA_UNAVAILABLE,,,,,,,,,
2025-12-24,BUY,Candle 08:00 tidak tersedia,,,,,,DATA_UNAVAILABLE,,,,,,,,,
2025-12-24,SELL,Candle 08:00 tidak tersedia,,,,,,DATA_UNAVAILABLE,,,,,,,,,
2025-12-26,BUY,Candle 08:00 tidak tersedia,,,,,,DATA_UNAVAILABLE,,,,,,,,,
2025-12-26,SELL,Candle 08:00 tidak tersedia,,,,,,DATA_UNAVAILABLE,,,,,,,,,
2025-12-29,BUY,Candle 08:00 tidak tersedia,,,,,,DATA_UNAVAILABLE,,,,,,,,,
2025-12-29,SELL,Candle 08:00 tidak tersedia,,,,,,DATA_UNAVAILABLE,,,,,,,,,
2025-12-30,BUY,Candle 08:00 tidak tersedia,,,,,,DATA_UNAVAILABLE,,,,,,,,,
2025-12-30,SELL,Candle 08:00 tidak tersedia,,,,,,DATA_UNAVAILABLE,,,,,,,,,
2025-12-31,BUY,Valid,2025-12-31 08:00:00+09:00,4339.08,0.04,4364.08,4329.08,TP,2025-12-31 09:35:00+09:00,4364.08,25.0,34.210000000000036,2025-12-31 09:51:00+09:00,64.59000000000015,2025-12-31 14:01:00+09:00,1200.0,False
2025-12-31,SELL,Valid,2025-12-31 08:00:00+09:00,4339.04,0.04,4314.04,4349.04,SL,2025-12-31 09:04:00+09:00,4349.04,-10.0,64.51000000000022,2025-12-31 14:01:00+09:00,34.289999999999964,2025-12-31 09:51:00+09:00,1200.0,False
2026-01-02,BUY,Valid,2026-01-02 08:00:00+09:00,4348.44,0.04,4373.44,4338.44,TP,2026-01-02 11:42:00+09:00,4373.44,25.0,53.8700000000008,2026-01-02 21:16:00+09:00,38.469999999999345,2026-01-03 02:44:00+09:00,1200.0,False
2026-01-02,SELL,Valid,2026-01-02 08:00:00+09:00,4348.4,0.04,4323.4,4358.4,SL,2026-01-02 10:51:00+09:00,4358.4,-10.0,38.38999999999942,2026-01-03 02:44:00+09:00,53.95000000000073,2026-01-02 21:16:00+09:00,1200.0,False
2026-01-05,BUY,Valid,2026-01-05 08:00:00+09:00,4372.61,0.04,4397.61,4362.61,TP,2026-01-05 09:00:00+09:00,4397.61,25.0,83.03999999999996,2026-01-05 23:08:00+09:00,2.3499999999994543,2026-01-05 08:05:00+09:00,1200.0,False
2026-01-05,SELL,Valid,2026-01-05 08:00:00+09:00,4372.57,0.04,4347.57,4382.57,SL,2026-01-05 08:18:00+09:00,4382.57,-10.0,2.219999999999345,2026-01-05 08:05:00+09:00,83.11999999999989,2026-01-05 23:08:00+09:00,1200.0,False
2026-01-06,BUY,Valid,2026-01-06 08:00:00+09:00,4440.56,0.04,4465.56,4430.56,SL,2026-01-06 08:40:00+09:00,4430.56,-10.0,53.54999999999927,2026-01-07 02:19:00+09:00,12.600000000000364,2026-01-06 09:03:00+09:00,1200.0,False
2026-01-06,SELL,Valid,2026-01-06 08:00:00+09:00,4440.52,0.04,4415.52,4450.52,SL,2026-01-06 09:56:00+09:00,4450.52,-10.0,12.520000000000437,2026-01-06 09:03:00+09:00,53.6299999999992,2026-01-07 02:19:00+09:00,1200.0,False
2026-01-07,BUY,Valid,2026-01-07 08:00:00+09:00,4493.4,0.04,4518.4,4483.4,SL,2026-01-07 08:53:00+09:00,4483.4,-10.0,2.410000000000764,2026-01-07 09:00:00+09:00,69.92000000000007,2026-01-07 23:17:00+09:00,1200.0,False
2026-01-07,SELL,Valid,2026-01-07 08:00:00+09:00,4493.36,0.04,4468.36,4503.36,TP,2026-01-07 09:34:00+09:00,4468.36,25.0,69.84000000000015,2026-01-07 23:17:00+09:00,2.490000000000691,2026-01-07 09:00:00+09:00,1200.0,False
2026-01-08,BUY,Valid,2026-01-08 08:00:00+09:00,4463.42,0.04,4488.42,4453.42,SL,2026-01-08 08:37:00+09:00,4453.42,-10.0,2.949999999999818,2026-01-08 08:16:00+09:00,55.69000000000051,2026-01-08 20:16:00+09:00,1200.0,False
2026-01-08,SELL,Valid,2026-01-08 08:00:00+09:00,4463.38,0.04,4438.38,4473.38,TP,2026-01-08 10:30:00+09:00,4438.38,25.0,55.61000000000058,2026-01-08 20:16:00+09:00,3.0299999999997453,2026-01-08 08:16:00+09:00,1200.0,False
2026-01-09,BUY,Valid,2026-01-09 08:00:00+09:00,4475.6,0.04,4500.6,4465.6,SL,2026-01-09 08:26:00+09:00,4465.6,-10.0,41.599999999999454,2026-01-09 23:42:00+09:00,22.730000000000473,2026-01-09 09:08:00+09:00,1200.0,False
2026-01-09,SELL,Valid,2026-01-09 08:00:00+09:00,4475.56,0.04,4450.56,4485.56,SL,2026-01-09 21:32:00+09:00,4485.56,-10.0,22.650000000000546,2026-01-09 09:08:00+09:00,41.67999999999938,2026-01-09 23:42:00+09:00,1200.0,False
2026-01-12,BUY,Valid,2026-01-12 08:00:00+09:00,4540.11,0.04,4565.11,4530.11,TP,2026-01-12 08:26:00+09:00,4565.11,25.0,90.02000000000044,2026-01-13 00:18:00+09:00,3.8299999999999272,2026-01-12 08:00:00+09:00,1200.0,False
2026-01-12,SELL,Valid,2026-01-12 08:00:00+09:00,4540.07,0.04,4515.07,4550.07,SL,2026-01-12 08:07:00+09:00,4550.07,-10.0,3.75,2026-01-12 08:00:00+09:00,90.10000000000036,2026-01-13 00:18:00+09:00,1200.0,False
2026-01-13,BUY,Valid,2026-01-13 08:00:00+09:00,4599.5,0.04,4624.5,4589.5,SL,2026-01-13 08:29:00+09:00,4589.5,-10.0,35.100000000000364,2026-01-13 22:50:00+09:00,25.9399999999996,2026-01-13 14:41:00+09:00,1200.0,False
2026-01-13,SELL,Valid,2026-01-13 08:00:00+09:00,4599.46,0.04,4574.46,4609.46,TP,2026-01-13 14:41:00+09:00,4574.46,25.0,25.859999999999673,2026-01-13 14:41:00+09:00,35.18000000000029,2026-01-13 22:50:00+09:00,1200.0,False
2026-01-14,BUY,Valid,2026-01-14 08:00:00+09:00,4597.16,0.04,4622.16,4587.16,TP,2026-01-14 10:32:00+09:00,4622.16,25.0,45.75,2026-01-15 03:02:00+09:00,0.09000000000014552,2026-01-14 08:00:00+09:00,1200.0,False
2026-01-14,SELL,Valid,2026-01-14 08:00:00+09:00,4597.12,0.04,4572.12,4607.12,SL,2026-01-14 08:07:00+09:00,4607.12,-10.0,0.010000000000218279,2026-01-14 08:00:00+09:00,45.82999999999993,2026-01-15 03:02:00+09:00,1200.0,False
2026-01-15,BUY,Valid,2026-01-15 08:00:00+09:00,4615.2699999999995,0.04,4640.2699999999995,4605.2699999999995,SL,2026-01-15 09:18:00+09:00,4605.2699999999995,-10.0,9.550000000000182,2026-01-16 00:18:00+09:00,34.1299999999992,2026-01-15 11:30:00+09:00,1183.0,False
2026-01-15,SELL,Valid,2026-01-15 08:00:00+09:00,4615.23,0.04,4590.23,4625.23,TP,2026-01-15 09:31:00+09:00,4590.23,25.0,34.04999999999927,2026-01-15 11:30:00+09:00,9.63000000000011,2026-01-16 00:18:00+09:00,1183.0,False
2026-01-16,BUY,Valid,2026-01-16 08:00:00+09:00,4610.35,0.04,4635.35,4600.35,SL,2026-01-16 08:46:00+09:00,4600.35,-10.0,9.979999999999563,2026-01-16 23:07:00+09:00,73.5,2026-01-16 23:34:00+09:00,1200.0,False
2026-01-16,SELL,Valid,2026-01-16 08:00:00+09:00,4610.31,0.04,4585.31,4620.31,TP,2026-01-16 21:17:00+09:00,4585.31,25.0,73.42000000000007,2026-01-16 23:34:00+09:00,10.05999999999949,2026-01-16 23:07:00+09:00,1200.0,False
2026-01-19,BUY,Candle 04:00 tidak tersedia,,,,,,DATA_UNAVAILABLE,,,,,,,,,
2026-01-19,SELL,Candle 04:00 tidak tersedia,,,,,,DATA_UNAVAILABLE,,,,,,,,,
2026-01-20,BUY,Valid,2026-01-20 08:00:00+09:00,4665.41,0.04,4690.41,4655.41,TP,2026-01-20 12:35:00+09:00,4690.41,25.0,100.81999999999971,2026-01-21 02:21:00+09:00,5.9099999999998545,2026-01-20 08:29:00+09:00,1200.0,False
2026-01-20,SELL,Valid,2026-01-20 08:00:00+09:00,4665.37,0.04,4640.37,4675.37,SL,2026-01-20 09:37:00+09:00,4675.37,-10.0,5.829999999999927,2026-01-20 08:29:00+09:00,100.89999999999964,2026-01-21 02:21:00+09:00,1200.0,False
2026-01-21,BUY,Valid,2026-01-21 08:00:00+09:00,4775.9,0.04,4800.9,4765.9,TP,2026-01-21 09:13:00+09:00,4800.9,25.0,112.53000000000065,2026-01-21 14:27:00+09:00,19.969999999999345,2026-01-22 03:51:00+09:00,1200.0,False
2026-01-21,SELL,Valid,2026-01-21 08:00:00+09:00,4775.86,0.04,4750.86,4785.86,SL,2026-01-21 08:50:00+09:00,4785.86,-10.0,19.889999999999418,2026-01-22 03:51:00+09:00,112.61000000000058,2026-01-21 14:27:00+09:00,1200.0,False
2026-01-22,BUY,Valid,2026-01-22 08:00:00+09:00,4778.26,0.04,4803.26,4768.26,TP,2026-01-22 09:20:00+09:00,4803.26,25.0,146.1300000000001,2026-01-23 03:14:00+09:00,5.920000000000073,2026-01-22 09:04:00+09:00,1200.0,False
2026-01-22,SELL,Valid,2026-01-22 08:00:00+09:00,4778.22,0.04,4753.22,4788.22,SL,2026-01-22 08:08:00+09:00,4788.22,-10.0,5.8400000000001455,2026-01-22 09:04:00+09:00,146.21000000000004,2026-01-23 03:14:00+09:00,1200.0,False
2026-01-23,BUY,Valid,2026-01-23 08:00:00+09:00,4958.98,0.04,4983.98,4948.98,SL,2026-01-23 08:25:00+09:00,4948.98,-10.0,30.800000000000182,2026-01-24 03:54:00+09:00,59.23999999999978,2026-01-23 17:29:00+09:00,1200.0,False
2026-01-23,SELL,Valid,2026-01-23 08:00:00+09:00,4958.94,0.04,4933.94,4968.94,TP,2026-01-23 16:20:00+09:00,4933.94,25.0,59.159999999999854,2026-01-23 17:29:00+09:00,30.88000000000011,2026-01-24 03:54:00+09:00,1200.0,False
2026-01-26,BUY,Valid,2026-01-26 08:00:00+09:00,5039.75,0.04,5064.75,5029.75,SL,2026-01-26 09:01:00+09:00,5029.75,-10.0,71.27999999999975,2026-01-26 14:51:00+09:00,31.23999999999978,2026-01-27 03:48:00+09:00,1200.0,False
2026-01-26,SELL,Valid,2026-01-26 08:00:00+09:00,5039.71,0.04,5014.71,5049.71,SL,2026-01-26 08:39:00+09:00,5049.71,-10.0,31.159999999999854,2026-01-27 03:48:00+09:00,71.35999999999967,2026-01-26 14:51:00+09:00,1200.0,False
2026-01-27,BUY,Valid,2026-01-27 08:00:00+09:00,5043.59,0.04,5068.59,5033.59,SL,2026-01-27 08:42:00+09:00,5033.59,-10.0,59.57999999999993,2026-01-28 00:20:00+09:00,29.86999999999989,2026-01-27 08:52:00+09:00,1200.0,False
2026-01-27,SELL,Valid,2026-01-27 08:00:00+09:00,5043.55,0.04,5018.55,5053.55,SL,2026-01-27 08:06:00+09:00,5053.55,-10.0,29.789999999999964,2026-01-27 08:52:00+09:00,59.659999999999854,2026-01-28 00:20:00+09:00,1200.0,False
2026-01-28,BUY,Valid,2026-01-28 08:00:00+09:00,5172.36,0.04,5197.36,5162.36,SL,2026-01-28 08:01:00+09:00,5162.36,-10.0,159.55000000000018,2026-01-29 03:57:00+09:00,15.049999999999272,2026-01-28 08:05:00+09:00,1200.0,False
2026-01-28,SELL,Valid,2026-01-28 08:00:00+09:00,5172.32,0.04,5147.32,5182.32,SL,2026-01-28 09:03:00+09:00,5182.32,-10.0,14.969999999999345,2026-01-28 08:05:00+09:00,159.6300000000001,2026-01-29 03:57:00+09:00,1200.0,False
2026-01-29,BUY,Valid,2026-01-29 08:00:00+09:00,5513.07,0.04,5538.07,5503.07,SL,2026-01-29 08:00:00+09:00,5503.07,-10.0,82.47000000000025,2026-01-29 14:23:00+09:00,414.84000000000015,2026-01-29 23:28:00+09:00,1200.0,False
2026-01-29,SELL,Valid,2026-01-29 08:00:00+09:00,5513.03,0.04,5488.03,5523.03,TP,2026-01-29 08:00:00+09:00,5488.03,25.0,414.7600000000002,2026-01-29 23:28:00+09:00,82.55000000000018,2026-01-29 14:23:00+09:00,1200.0,False
2026-01-30,BUY,Valid,2026-01-30 08:00:00+09:00,5438.44,0.04,5463.44,5428.44,SL,2026-01-30 08:28:00+09:00,5428.44,-10.0,12.520000000000437,2026-01-30 08:11:00+09:00,756.2599999999993,2026-01-31 02:39:00+09:00,1200.0,False
2026-01-30,SELL,Valid,2026-01-30 08:00:00+09:00,5438.4,0.04,5413.4,5448.4,SL,2026-01-30 08:06:00+09:00,5448.4,-10.0,756.1799999999994,2026-01-31 02:39:00+09:00,12.600000000000364,2026-01-30 08:11:00+09:00,1200.0,False
2026-02-02,BUY,Valid,2026-02-02 08:00:00+09:00,4742.1,0.04,4767.1,4732.1,TP,2026-02-02 08:01:00+09:00,4767.1,25.0,142.53999999999996,2026-02-02 08:22:00+09:00,339.96000000000004,2026-02-02 14:38:00+09:00,1200.0,False
2026-02-02,SELL,Valid,2026-02-02 08:00:00+09:00,4742.06,0.04,4717.06,4752.06,SL,2026-02-02 08:00:00+09:00,4752.06,-10.0,339.8800000000001,2026-02-02 14:38:00+09:00,142.6199999999999,2026-02-02 08:22:00+09:00,1200.0,False
2026-02-03,BUY,Valid,2026-02-03 08:00:00+09:00,4774.25,0.04,4799.25,4764.25,TP,2026-02-03 08:16:00+09:00,4799.25,25.0,219.52000000000044,2026-02-04 00:39:00+09:00,28.76000000000022,2026-02-03 10:47:00+09:00,1200.0,False
2026-02-03,SELL,Valid,2026-02-03 08:00:00+09:00,4774.21,0.04,4749.21,4784.21,SL,2026-02-03 08:02:00+09:00,4784.21,-10.0,28.68000000000029,2026-02-03 10:47:00+09:00,219.60000000000036,2026-02-04 00:39:00+09:00,1200.0,False
2026-02-04,BUY,Valid,2026-02-04 08:00:00+09:00,4947.42,0.04,4972.42,4937.42,TP,2026-02-04 08:13:00+09:00,4972.42,25.0,144.51999999999953,2026-02-04 16:01:00+09:00,92.88000000000011,2026-02-05 00:48:00+09:00,1200.0,False
2026-02-04,SELL,Valid,2026-02-04 08:00:00+09:00,4947.38,0.04,4922.38,4957.38,SL,2026-02-04 08:02:00+09:00,4957.38,-10.0,92.80000000000018,2026-02-05 00:48:00+09:00,144.59999999999945,2026-02-04 16:01:00+09:00,1200.0,False
2026-02-05,BUY,Valid,2026-02-05 08:00:00+09:00,5012.41,0.04,5037.41,5002.41,SL,2026-02-05 08:09:00+09:00,5002.41,-10.0,8.090000000000146,2026-02-05 08:46:00+09:00,223.55000000000018,2026-02-05 11:00:00+09:00,1200.0,False
2026-02-05,SELL,Valid,2026-02-05 08:00:00+09:00,5012.37,0.04,4987.37,5022.37,TP,2026-02-05 09:12:00+09:00,4987.37,25.0,223.47000000000025,2026-02-05 11:00:00+09:00,8.170000000000073,2026-02-05 08:46:00+09:00,1200.0,False
2026-02-06,BUY,Valid,2026-02-06 08:00:00+09:00,4703.74,0.04,4728.74,4693.74,SL,2026-02-06 08:03:00+09:00,4693.74,-10.0,267.7399999999998,2026-02-07 02:12:00+09:00,48.469999999999345,2026-02-06 08:17:00+09:00,1200.0,False
2026-02-06,SELL,Valid,2026-02-06 08:00:00+09:00,4703.7,0.04,4678.7,4713.7,TP,2026-02-06 08:15:00+09:00,4678.7,25.0,48.38999999999942,2026-02-06 08:17:00+09:00,267.8199999999997,2026-02-07 02:12:00+09:00,1200.0,False
2026-02-09,BUY,Valid,2026-02-09 08:00:00+09:00,5036.14,0.04,5061.14,5026.14,SL,2026-02-09 08:04:00+09:00,5026.14,-10.0,44.67999999999938,2026-02-10 00:45:00+09:00,67.03000000000065,2026-02-09 10:03:00+09:00,1200.0,False
2026-02-09,SELL,Valid,2026-02-09 08:00:00+09:00,5036.1,0.04,5011.1,5046.1,TP,2026-02-09 09:07:00+09:00,5011.1,25.0,66.95000000000073,2026-02-09 10:03:00+09:00,44.75999999999931,2026-02-10 00:45:00+09:00,1200.0,False
2026-02-10,BUY,Valid,2026-02-10 08:00:00+09:00,5031.94,0.04,5056.94,5021.94,SL,2026-02-10 08:35:00+09:00,5021.94,-10.0,46.780000000000655,2026-02-10 22:33:00+09:00,32.91999999999916,2026-02-10 23:38:00+09:00,1200.0,False
2026-02-10,SELL,Valid,2026-02-10 08:00:00+09:00,5031.9,0.04,5006.9,5041.9,SL,2026-02-10 08:00:00+09:00,5041.9,-10.0,32.839999999999236,2026-02-10 23:38:00+09:00,46.86000000000058,2026-02-10 22:33:00+09:00,1200.0,False
2026-02-11,BUY,Valid,2026-02-11 08:00:00+09:00,5041.85,0.04,5066.85,5031.85,SL,2026-02-11 08:11:00+09:00,5031.85,-10.0,77.27999999999975,2026-02-11 20:00:00+09:00,22.970000000000255,2026-02-11 21:31:00+09:00,1200.0,False
2026-02-11,SELL,Valid,2026-02-11 08:00:00+09:00,5041.81,0.04,5016.81,5051.81,SL,2026-02-11 09:58:00+09:00,5051.81,-10.0,22.890000000000327,2026-02-11 21:31:00+09:00,77.35999999999967,2026-02-11 20:00:00+09:00,1200.0,False
2026-02-12,BUY,Valid,2026-02-12 08:00:00+09:00,5061.42,0.04,5086.42,5051.42,SL,2026-02-12 08:12:00+09:00,5051.42,-10.0,22.399999999999636,2026-02-12 21:57:00+09:00,182.71000000000004,2026-02-13 00:29:00+09:00,1200.0,False
2026-02-12,SELL,Valid,2026-02-12 08:00:00+09:00,5061.38,0.04,5036.38,5071.38,SL,2026-02-12 10:01:00+09:00,5071.38,-10.0,182.6300000000001,2026-02-13 00:29:00+09:00,22.479999999999563,2026-02-12 21:57:00+09:00,1200.0,False
2026-02-13,BUY,Valid,2026-02-13 08:00:00+09:00,4920.24,0.04,4945.24,4910.24,TP,2026-02-13 08:08:00+09:00,4945.24,25.0,125.89000000000033,2026-02-14 03:10:00+09:00,6.4299999999993815,2026-02-13 08:00:00+09:00,1200.0,False
2026-02-13,SELL,Valid,2026-02-13 08:00:00+09:00,4920.2,0.04,4895.2,4930.2,SL,2026-02-13 08:06:00+09:00,4930.2,-10.0,6.349999999999454,2026-02-13 08:00:00+09:00,125.97000000000025,2026-02-14 03:10:00+09:00,1200.0,False
2026-02-16,BUY,Candle 04:00 tidak tersedia,,,,,,DATA_UNAVAILABLE,,,,,,,,,
2026-02-16,SELL,Candle 04:00 tidak tersedia,,,,,,DATA_UNAVAILABLE,,,,,,,,,
2026-02-17,BUY,Valid,2026-02-17 08:00:00+09:00,4989.81,0.04,5014.81,4979.81,SL,2026-02-17 08:08:00+09:00,4979.81,-10.0,1.6499999999996362,2026-02-17 08:00:00+09:00,148.33000000000084,2026-02-17 22:01:00+09:00,1200.0,False
2026-02-17,SELL,Valid,2026-02-17 08:00:00+09:00,4989.77,0.04,4964.77,4999.77,TP,2026-02-17 08:52:00+09:00,4964.77,25.0,148.2500000000009,2026-02-17 22:01:00+09:00,1.7299999999995634,2026-02-17 08:00:00+09:00,1200.0,False
2026-02-18,BUY,Valid,2026-02-18 08:00:00+09:00,4859.23,0.04,4884.23,4849.23,TP,2026-02-18 09:02:00+09:00,4884.23,25.0,151.8700000000008,2026-02-19 00:48:00+09:00,0.8699999999998909,2026-02-18 08:00:00+09:00,1200.0,False
2026-02-18,SELL,Valid,2026-02-18 08:00:00+09:00,4859.19,0.04,4834.19,4869.19,SL,2026-02-18 08:02:00+09:00,4869.19,-10.0,0.7899999999999636,2026-02-18 08:00:00+09:00,151.95000000000073,2026-02-19 00:48:00+09:00,1200.0,False
2026-02-19,BUY,Valid,2026-02-19 08:00:00+09:00,4976.1,0.04,5001.1,4966.1,SL,2026-02-19 08:01:00+09:00,4966.1,-10.0,46.13999999999942,2026-02-19 23:35:00+09:00,15.570000000000618,2026-02-19 08:58:00+09:00,1200.0,False
2026-02-19,SELL,Valid,2026-02-19 08:00:00+09:00,4976.06,0.04,4951.06,4986.06,SL,2026-02-19 13:00:00+09:00,4986.06,-10.0,15.490000000000691,2026-02-19 08:58:00+09:00,46.219999999999345,2026-02-19 23:35:00+09:00,1200.0,False
2026-02-20,BUY,Valid,2026-02-20 08:00:00+09:00,4987.76,0.04,5012.76,4977.76,TP,2026-02-20 09:05:00+09:00,5012.76,25.0,92.13000000000011,2026-02-21 03:57:00+09:00,6.180000000000291,2026-02-20 11:42:00+09:00,1200.0,False
2026-02-20,SELL,Valid,2026-02-20 08:00:00+09:00,4987.72,0.04,4962.72,4997.72,SL,2026-02-20 08:47:00+09:00,4997.72,-10.0,6.100000000000364,2026-02-20 11:42:00+09:00,92.21000000000004,2026-02-21 03:57:00+09:00,1200.0,False
2026-02-23,BUY,Valid,2026-02-23 08:00:00+09:00,5165.43,0.04,5190.43,5155.43,SL,2026-02-23 08:00:00+09:00,5155.43,-10.0,53.659999999999854,2026-02-24 00:26:00+09:00,43.100000000000364,2026-02-23 16:31:00+09:00,1200.0,False
2026-02-23,SELL,Valid,2026-02-23 08:00:00+09:00,5165.39,0.04,5140.39,5175.39,TP,2026-02-23 08:01:00+09:00,5140.39,25.0,43.02000000000044,2026-02-23 16:31:00+09:00,53.73999999999978,2026-02-24 00:26:00+09:00,1200.0,False
2026-02-24,BUY,Valid,2026-02-24 08:00:00+09:00,5235.76,0.04,5260.76,5225.76,SL,2026-02-24 08:01:00+09:00,5225.76,-10.0,2.449999999999818,2026-02-24 08:21:00+09:00,141.6199999999999,2026-02-24 22:13:00+09:00,1199.0,False
2026-02-24,SELL,Valid,2026-02-24 08:00:00+09:00,5235.72,0.04,5210.72,5245.72,TP,2026-02-24 09:00:00+09:00,5210.72,25.0,141.53999999999996,2026-02-24 22:13:00+09:00,2.5299999999997453,2026-02-24 08:21:00+09:00,1199.0,False
2026-02-25,BUY,Valid,2026-02-25 08:00:00+09:00,5146.65,0.04,5171.65,5136.65,TP,2026-02-25 09:09:00+09:00,5171.65,25.0,71.15000000000055,2026-02-26 01:12:00+09:00,9.670000000000073,2026-02-25 08:07:00+09:00,1200.0,False
2026-02-25,SELL,Valid,2026-02-25 08:00:00+09:00,5146.61,0.04,5121.61,5156.61,SL,2026-02-25 09:03:00+09:00,5156.61,-10.0,9.590000000000146,2026-02-25 08:07:00+09:00,71.23000000000047,2026-02-26 01:12:00+09:00,1200.0,False
2026-02-26,BUY,Candle 04:00 tidak tersedia,,,,,,DATA_UNAVAILABLE,,,,,,,,,
2026-02-26,SELL,Candle 04:00 tidak tersedia,,,,,,DATA_UNAVAILABLE,,,,,,,,,
2026-02-27,BUY,Candle 08:00 tidak tersedia,,,,,,DATA_UNAVAILABLE,,,,,,,,,
2026-02-27,SELL,Candle 08:00 tidak tersedia,,,,,,DATA_UNAVAILABLE,,,,,,,,,
2026-03-02,BUY,Valid,2026-03-02 08:00:00+09:00,5387.11,0.04,5412.11,5377.11,SL,2026-03-02 08:01:00+09:00,5377.11,-10.0,32.150000000000546,2026-03-02 15:20:00+09:00,126.33999999999924,2026-03-03 00:02:00+09:00,1200.0,False
2026-03-02,SELL,Valid,2026-03-02 08:00:00+09:00,5387.07,0.04,5362.07,5397.07,TP,2026-03-02 08:17:00+09:00,5362.07,25.0,126.25999999999931,2026-03-03 00:02:00+09:00,32.23000000000047,2026-03-02 15:20:00+09:00,1200.0,False
2026-03-03,BUY,Valid,2026-03-03 08:00:00+09:00,5346.06,0.04,5371.06,5336.06,TP,2026-03-03 09:07:00+09:00,5371.06,25.0,33.81999999999971,2026-03-03 09:25:00+09:00,350.09000000000015,2026-03-03 23:17:00+09:00,1200.0,False
2026-03-03,SELL,Valid,2026-03-03 08:00:00+09:00,5346.02,0.04,5321.02,5356.02,SL,2026-03-03 08:17:00+09:00,5356.02,-10.0,350.0100000000002,2026-03-03 23:17:00+09:00,33.899999999999636,2026-03-03 09:25:00+09:00,1200.0,False
2026-03-04,BUY,Valid,2026-03-04 08:00:00+09:00,5125.43,0.04,5150.43,5115.43,SL,2026-03-04 08:01:00+09:00,5115.43,-10.0,80.71000000000004,2026-03-04 20:04:00+09:00,19.460000000000036,2026-03-04 08:03:00+09:00,1200.0,False
2026-03-04,SELL,Valid,2026-03-04 08:00:00+09:00,5125.39,0.04,5100.39,5135.39,SL,2026-03-04 08:43:00+09:00,5135.39,-10.0,19.38000000000011,2026-03-04 08:03:00+09:00,80.78999999999996,2026-03-04 20:04:00+09:00,1200.0,False
2026-03-05,BUY,Valid,2026-03-05 08:00:00+09:00,5165.22,0.04,5190.22,5155.22,TP,2026-03-05 10:56:00+09:00,5190.22,25.0,29.789999999999964,2026-03-05 11:05:00+09:00,114.34000000000015,2026-03-06 02:03:00+09:00,1200.0,False
2026-03-05,SELL,Valid,2026-03-05 08:00:00+09:00,5165.18,0.04,5140.18,5175.18,SL,2026-03-05 08:18:00+09:00,5175.18,-10.0,114.26000000000022,2026-03-06 02:03:00+09:00,29.86999999999989,2026-03-05 11:05:00+09:00,1200.0,False
2026-03-06,BUY,Valid,2026-03-06 08:00:00+09:00,5086.29,0.04,5111.29,5076.29,SL,2026-03-06 08:00:00+09:00,5076.29,-10.0,88.35000000000036,2026-03-07 03:17:00+09:00,23.470000000000255,2026-03-06 19:56:00+09:00,1200.0,False
